id,admin_level,admin_type,code,name_vi,name_en,parent_province_code,parent_district_id,slug,tokens,postal_codes,official_code,area_km2,population,source,last_updated_utc
VN.commune.24061,commune,xa,24061,Ia Hiao,,52,,ia-hiao,Ia Hiao;ia hiao;ih,,24061,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.24065,commune,xa,24065,Ia Rbol,,52,,ia-rbol,Ia Rbol;ia rbol;ir,,24065,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.24073,commune,xa,24073,Ia Sao,,52,,ia-sao,Ia Sao;ia sao;is,,24073,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.24076,commune,xa,24076,Phú Túc,,52,,phu-tuc,Phu Tuc;phu tuc;pt,,24076,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.24100,commune,xa,24100,Ia Dreh,,52,,ia-dreh,Ia Dreh;ia dreh;id,,24100,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.24109,commune,xa,24109,Uar,,52,,uar,Uar;uar;u,,24109,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.24112,commune,xa,24112,Ia Rsai,,52,,ia-rsai,Ia Rsai;ia rsai;ir,,24112,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22546,commune,phuong,22546,Bắc Nha Trang,,56,,bac-nha-trang,Bac Nha Trang;bac nha trang;bnt,,22546,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22552,commune,phuong,22552,Nha Trang,,56,,nha-trang,Nha Trang;nha trang;nt,,22552,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22558,commune,phuong,22558,Tây Nha Trang,,56,,tay-nha-trang,Tay Nha Trang;tay nha trang;tnt,,22558,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22576,commune,phuong,22576,Nam Nha Trang,,56,,nam-nha-trang,Nam Nha Trang;nam nha trang;nnt,,22576,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22597,commune,phuong,22597,Bắc Cam Ranh,,56,,bac-cam-ranh,Bac Cam Ranh;bac cam ranh;bcr,,22597,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22609,commune,phuong,22609,Cam Ranh,,56,,cam-ranh,Cam Ranh;cam ranh;cr,,22609,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22612,commune,phuong,22612,Ba Ngòi,,56,,ba-ngoi,Ba Ngoi;ba ngoi;bn,,22612,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22615,commune,phuong,22615,Cam Linh,,56,,cam-linh,Cam Linh;cam linh;cl,,22615,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22624,commune,phuong,22624,Ninh Hòa,,56,,ninh-hoa,Ninh Hoa;ninh hoa;nh,,22624,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22648,commune,phuong,22648,Đông Ninh Hòa,,56,,dong-ninh-hoa,Dong Ninh Hoa;dong ninh hoa;dnh,,22648,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22651,commune,phuong,22651,Hòa Thắng,,56,,hoa-thang,Hoa Thang;hoa thang;ht,,22651,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22657,commune,phuong,22657,Đô Vinh,,56,,do-vinh,Do Vinh;do vinh;dv,,22657,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22660,commune,phuong,22660,Bảo An,,56,,bao-an,Bao An;bao an;ba,,22660,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22672,commune,phuong,22672,Phan Rang,,56,,phan-rang,Phan Rang;phan rang;pr,,22672,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22678,commune,phuong,22678,Đông Hải,,56,,dong-hai,Dong Hai;dong hai;dh,,22678,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22702,commune,phuong,22702,Ninh Chử,,56,,ninh-chu,Ninh Chu;ninh chu;nc,,22702,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22708,commune,xa,22708,Cam Hiệp,,56,,cam-hiep,Cam Hiep;cam hiep;ch,,22708,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22714,commune,xa,22714,Cam Lâm,,56,,cam-lam,Cam Lam;cam lam;cl,,22714,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22720,commune,xa,22720,Cam An,,56,,cam-an,Cam An;cam an;ca,,22720,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22732,commune,xa,22732,Nam Cam Ranh,,56,,nam-cam-ranh,Nam Cam Ranh;nam cam ranh;ncr,,22732,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22786,commune,xa,22786,Vạn Ninh,,56,,van-ninh,Van Ninh;van ninh;vn,,22786,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22795,commune,xa,22795,Tu Bông,,56,,tu-bong,Tu Bong;tu bong;tb,,22795,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22801,commune,xa,22801,Đại Lãnh,,56,,dai-lanh,Dai Lanh;dai lanh;dl,,22801,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22810,commune,xa,22810,Vạn Thắng,,56,,van-thang,Van Thang;van thang;vt,,22810,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22813,commune,xa,22813,Vạn Hưng,,56,,van-hung,Van Hung;van hung;vh,,22813,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22846,commune,xa,22846,Bắc Ninh Hòa,,56,,bac-ninh-hoa,Bac Ninh Hoa;bac ninh hoa;bnh,,22846,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22849,commune,xa,22849,Tây Ninh Hòa,,56,,tay-ninh-hoa,Tay Ninh Hoa;tay ninh hoa;tnh,,22849,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22852,commune,xa,22852,Hòa Trí,,56,,hoa-tri,Hoa Tri;hoa tri;ht,,22852,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22861,commune,xa,22861,Tân Định,,56,,tan-dinh,Tan Dinh;tan dinh;td,,22861,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22870,commune,xa,22870,Nam Ninh Hòa,,56,,nam-ninh-hoa,Nam Ninh Hoa;nam ninh hoa;nnh,,22870,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22873,commune,xa,22873,Khánh Vĩnh,,56,,khanh-vinh,Khanh Vinh;khanh vinh;kv,,22873,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22888,commune,xa,22888,Trung Khánh Vĩnh,,56,,trung-khanh-vinh,Trung Khanh Vinh;trung khanh vinh;tkv,,22888,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22891,commune,xa,22891,Bắc Khánh Vĩnh,,56,,bac-khanh-vinh,Bac Khanh Vinh;bac khanh vinh;bkv,,22891,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22897,commune,xa,22897,Tây Khánh Vĩnh,,56,,tay-khanh-vinh,Tay Khanh Vinh;tay khanh vinh;tkv,,22897,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.22900,commune,xa,22900,Nam Khánh Vĩnh,,56,,nam-khanh-vinh,Nam Khanh Vinh;nam khanh vinh;nkv,,22900,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
